Entity,Code,Year,Wheat (tonnes per hectare),Rice (tonnes per hectare),Maize (tonnes per hectare),Soybeans (tonnes per hectare),Potatoes (tonnes per hectare),Beans (tonnes per hectare),Peas (tonnes per hectare),Cassava (tonnes per hectare),Barley (tonnes per hectare),Cocoa beans (tonnes per hectare),Bananas (tonnes per hectare) 
Sri Lanka,LKA,1963,0,1.9547,0.7096,0.75,9.1922,0.3876,0,6.3575,0,0.3058,0
Sri Lanka,LKA,1964,0,1.9962,0.8354,0.75,5.9609,0.3771,0,8.2027,0,0.2712,0
Sri Lanka,LKA,1965,0,1.7696,0.834,0.75,3.1456,0.47,0,6.2107,0,0.204,0
Sri Lanka,LKA,1966,0,1.8365,0.7861,0.75,8.6804,0.3181,0,5.8932,0,0.2192,0
Sri Lanka,LKA,1967,0,2.1259,1.1726,0.8333,7.808,0.3608,0,5.3769,0,0.2451,0
Sri Lanka,LKA,1968,0,2.3968,0.7239,0.8333,9.7753,0.2561,0,5.7923,0,0.2356,0
Sri Lanka,LKA,1969,0,2.5654,0.8245,0.8333,9.0724,0.3124,0,5.8365,0,0.1803,0
Sri Lanka,LKA,1970,0,2.2485,0.756,0.875,9.601,0.2998,0,5.9449,0,0.2043,0
Sri Lanka,LKA,1971,0,2.0119,0.7124,0.9,9.9446,0.3792,0,5.5035,0,0.2237,0
Sri Lanka,LKA,1972,0,2.054,0.7518,0.9045,8.8384,0.35,0,5.3466,0,0.1013,0
Sri Lanka,LKA,1973,0,1.9539,0.7084,1.4459,7.8711,0.5089,0,5.3411,0,0.1346,0
Sri Lanka,LKA,1974,0,2.0104,0.6697,0.9641,8.4182,0.5414,0,3.8748,0,0.2228,0
Sri Lanka,LKA,1975,0,1.9325,0.6827,1.0193,7.0224,0.6524,0,4.7365,0,0.2358,0
Sri Lanka,LKA,1976,0,1.9712,0.7027,1.0236,8.9547,0.5189,0,4.945,0,0.1663,0
Sri Lanka,LKA,1977,0,2.1441,0.6539,1.0988,9.3576,0.7436,0,5.8129,0,0.1992,0
Sri Lanka,LKA,1978,0,2.2521,0.74,1.492,10.1741,0.6515,0,7.8815,0,0.2336,0
Sri Lanka,LKA,1979,0,2.4282,1.0677,1.0917,9.2439,0.7541,0,9.9739,0,0.2591,0
Sri Lanka,LKA,1980,0,2.5897,1.0909,0.9927,11.2676,0.8175,0,9.7883,0,0.2837,0
Sri Lanka,LKA,1981,0,2.6462,0.9178,1.0791,12.406,0.9301,0,9.3746,0,0.3158,0
Sri Lanka,LKA,1982,0,2.8896,0.8379,0.6399,12.4644,0.8541,0,9.6851,0,0.3521,0
Sri Lanka,LKA,1983,0,3.1977,1.0965,0.7253,13.1865,0.6078,0,13.0414,0,0.2945,0
Sri Lanka,LKA,1984,0,2.7316,1.0715,0.6754,11.4597,0.364,0,12.0222,0,0.3117,0
Sri Lanka,LKA,1985,0,3.0777,0.915,1.1092,12.5,0.7199,0,10.9605,0,0.3141,0
Sri Lanka,LKA,1986,0,3.0944,1.3018,0.9489,11.3005,0.7239,0,9.8585,0,0.2993,0
Sri Lanka,LKA,1987,0,3.1318,1.2012,1.0647,11.6624,0.7451,0,9.1288,0,0.2901,0
Sri Lanka,LKA,1988,0,3.0367,1.0486,0.9348,12.069,0.7376,0,9.8379,0,0.4114,0
Sri Lanka,LKA,1989,0,2.9916,1.0505,1.0345,11.9116,0.7578,0,9.1934,0,0.4509,0
Sri Lanka,LKA,1990,0,3.0643,1.1227,0.804,11.052,0.6954,0,8.7717,0,0.4877,0
Sri Lanka,LKA,1991,0,3.0215,1.1916,0.9747,10.4522,0.8551,0,9.2373,0,0.5359,0
Sri Lanka,LKA,1992,0,3.0544,1.039,0.9905,11.0108,0.4872,0,8.8453,0,0.6722,0
Sri Lanka,LKA,1993,0,3.135,0.9712,0.9389,11.2006,0.7955,0,9.3405,0,0.6126,0
Sri Lanka,LKA,1994,0,2.9933,1.0032,1.0167,11.0104,0.7925,0,8.9267,0,0.587,0
Sri Lanka,LKA,1995,0,3.1586,0.9695,1.0034,10.9931,0.8841,0,9.0241,0,0.6262,0
Sri Lanka,LKA,1996,0,3.1231,1.0669,0.8551,12.7136,0.91,0,8.7529,0,0.6283,0
Sri Lanka,LKA,1997,0,3.2451,0.9959,0.8451,10.2773,0.8295,0,8.6564,0,0.634,0
Sri Lanka,LKA,1998,0,3.5102,1.1371,0.9345,11.1254,0.891,0,8.5535,0,0.6527,0
Sri Lanka,LKA,1999,0,3.281,1.0897,0.9756,12.5207,0.8981,0,8.546,0,0.6596,0
Sri Lanka,LKA,2000,0,3.4374,1.0838,0.9275,13.2921,0.9022,0,8.433,0,0.6814,0
Sri Lanka,LKA,2001,0,3.5228,1.1182,0.9688,13.5718,0.878,0,8.556,0,0.6779,0
Sri Lanka,LKA,2002,0,3.4889,1.1282,0.9206,13.4206,0.9173,0,8.5284,0,0.6021,0
Sri Lanka,LKA,2003,0,3.3696,1.0957,1.1608,11.3708,0.8834,0,8.7078,0,0.6812,0
Sri Lanka,LKA,2004,0,3.6516,1.5023,1.4538,14.8033,0.9071,0,9.5411,0,0.677,0
Sri Lanka,LKA,2005,0,3.5465,1.4713,1.6201,14.1622,0.9336,0,9.5186,0,0.6551,0
Sri Lanka,LKA,2006,0,3.6705,1.4853,1.6873,14.8094,0.9172,0,9.5959,0,0.6446,0
Sri Lanka,LKA,2007,0,3.8337,1.6508,1.6783,14.5197,0.9712,0,9.7487,0,0.6128,0
Sri Lanka,LKA,2008,0,3.68,2.6337,2.4048,14.5282,0.9482,0,10.0556,0,0.6394,0
Sri Lanka,LKA,2009,0,3.8748,2.5515,2.2831,14.9034,1.0805,0,11.6401,0,0.6387,0
Sri Lanka,LKA,2010,0,4.0558,2.8061,1.6711,13.5234,1.1381,0,12.0631,0,0.6337,0
Sri Lanka,LKA,2011,0,3.5699,2.7262,1.5673,13.25,1.0736,0,12.0967,0,0.6392,0
Sri Lanka,LKA,2012,0,3.6057,3.4187,1.0987,15.5269,1.0789,0,12.166,0,0.6601,0
Sri Lanka,LKA,2013,0,3.8897,3.0868,1.6955,15.321,1.0935,0,12.6527,0,0.7124,0
Sri Lanka,LKA,2014,0,3.8377,3.5906,1.0901,15.3536,1.1055,0,12.6759,0,0.8335,0
Sri Lanka,LKA,2015,0,3.763,3.547,1.402,15.8257,1.1289,0,13.5924,0,0.778,0
Sri Lanka,LKA,2016,0,3.8728,3.6073,1.5601,15.8009,1.1416,0,14.2428,0,0.7692,0
Sri Lanka,LKA,2017,0,3.0103,3.7253,1.7272,16.4591,1.1568,0,13.87,0,0.7474,1.2686
Sri Lanka,LKA,2018,0,3.7752,3.809,1.6545,17.1815,1.1724,0,14.4503,0,0.9506,0
Sudan,SDN,2012,1.7297,3.1746,1.6634,0,16.6663,2.8571,0,0,0,0,28.5714
Sudan,SDN,2013,1.9534,3.306,1.5997,0,16.6669,3.2353,0,0,0,0,28.5709
Sudan,SDN,2014,2.1219,1.0821,1.0619,0,17.0252,3.4286,0,0,0,0,25.9714
Sudan,SDN,2015,3.4393,4.2328,1.2422,0,15.3225,3.6117,0,0,0,0,22.8793
Sudan,SDN,2016,2.381,3.9216,1.3843,0,13.2371,3.868,0,0,0,0,20.1762
Sudan,SDN,2017,2.6307,3.4334,1.3262,0,12.8788,3.9238,0,0,0,0,20.3333
Sudan,SDN,2018,2.6327,3.4943,1.2725,0,12.4492,3.8012,0,0,0,0,18.5162
Suriname,SUR,1961,0,2.7922,1.7229,0.8,0,0,0,8.3094,0,0.191,7.4511
Suriname,SUR,1962,0,2.9242,1.78,0.7722,0,0,0,8.5922,0,0.3137,10.4845
Suriname,SUR,1963,0,2.7203,1.7563,0.6719,0,0,0,8.494,0,0.3199,12.7688
Suriname,SUR,1964,0,2.9053,2.173,1.4141,0,0,0,7.6797,0,0.2757,13.7285
Suriname,SUR,1965,0,2.9982,2.5442,1.1379,0,0,0,8.6276,0,0.2371,16.3172
Suriname,SUR,1966,0,3.3478,1.5146,1.4516,0,0,0,6.3242,0,0.2112,15.3439
Suriname,SUR,1967,0,3.5485,1.4337,1.4186,0,0,0,5.5,0,0.207,20.2752
Suriname,SUR,1968,0,3.278,2.0627,1.4298,0,0,0,5.512,0,0.1298,25.5235
Suriname,SUR,1969,0,3.4913,1.792,1,0,0,0,6.3909,0,0.2134,23.783
Suriname,SUR,1970,0,3.7156,1.4884,0.9667,0,0,0,7.7581,0,0.2074,24.3262
Suriname,SUR,1971,0,3.3943,2.5317,0.9524,0,0,0,6.6449,0,0.1939,27.4693
Suriname,SUR,1972,0,3.2871,2.5,0.9737,0,0,0,6.8966,0,0.1465,21.6495
Suriname,SUR,1973,0,3.6471,1.6846,1,0,0,0,6.7173,0,0.1241,22.6567
Suriname,SUR,1974,0,3.6619,1.6083,1.3261,0,0,0,6.5354,0,0.1364,20.7356
Suriname,SUR,1975,0,3.6809,1.8493,0.8387,0,0,0,5.4146,0,0.1372,22.1
Suriname,SUR,1976,0,3.564,1.4043,1,0,0,0,6.1995,0,0.1487,24.6992
Suriname,SUR,1977,0,4.0818,2.0909,1.0417,0,0,0,5.6404,0,0.1564,18.2279
Suriname,SUR,1978,0,4.057,1.95,1.2105,0,0,0,7.6415,0,0.226,25.4819
Suriname,SUR,1979,0,4.006,1.6709,0.8108,0,0,0,6.9949,0,0.3879,18.5466
Suriname,SUR,1980,0,3.9662,1.5847,0.6977,0,0,0,7.2808,0,0.26,24.1391
Suriname,SUR,1981,0,3.9638,2,1,0,0,0,2.994,0,0.2351,23.0547
Suriname,SUR,1982,0,4.1495,1.5556,0.625,0,0,0,7.2219,0,0.1224,25.3583
Suriname,SUR,1983,0,3.6535,1.3525,1,0,0,0,6.4227,0,0.1423,22.4665
Suriname,SUR,1984,0,4.0387,1.6892,1,0,0,0,6.4605,0,0.1667,24.0275
Suriname,SUR,1985,0,3.995,1.6275,1,0,0,0,6.5934,0,0.16,26.2882
Suriname,SUR,1986,0,3.9921,1.1525,0.6604,0,0,0,4.0137,0,0.4202,26.9194
Suriname,SUR,1987,0,3.817,1.6071,0.5192,0,0,0,14.0182,0,0.1467,24.5338
Suriname,SUR,1988,0,3.8154,1.7092,0.5306,0,0,0,11.8141,0,0.0989,26.6334
Suriname,SUR,1989,0,3.7345,1.7383,0.6364,0,0,0,11.7353,0,0.1111,22.1305
Suriname,SUR,1990,0,3.7691,2.1575,0.5323,0,0,0,12.5641,0,0.0994,23.1274
Suriname,SUR,1991,0,3.8156,2.2289,0.8587,0,0,0,15.4444,0,0.1469,23.6158
Suriname,SUR,1992,0,3.7975,1.8706,0.7805,0,0,0,14.4139,0,0.1273,23.4097
Suriname,SUR,1993,0,3.6987,2.0651,0.7857,0,0,0,13.0082,0,0.1796,21.8862
Suriname,SUR,1994,0,3.6325,1.8162,0.7458,0,0,0,13.5039,0,0.2544,21.1111
Suriname,SUR,1995,0,3.5186,2.2553,0.6667,0,0,0,14.946,0,0.1471,23.1163
Suriname,SUR,1996,0,3.7025,2.2267,0.95,0,0,0,16.9764,0,0.1366,20.5112
Suriname,SUR,1997,0,3.9827,2.2833,0.82,0,0,0,16.2653,0,0.087,21.9524
Suriname,SUR,1998,0,3.7581,2.2,0.9,0,0,0,11.0084,0,0.0755,17.4638
Suriname,SUR,1999,0,3.7205,1,0.8,0,0,0,16.7798,0,0.0577,25.5296
Suriname,SUR,2000,0,3.897,1.9048,0.7353,0,0,0,15.8385,0,0.0449,22.319
Suriname,SUR,2001,0,3.7671,1.9444,0.8333,0,0,0,19.7585,0,0.0513,19.8614
Suriname,SUR,2002,0,3.9227,1.9677,0.9043,0,0,0,18.7244,0,0.0581,3.7057
Suriname,SUR,2003,0,3.6945,2.3214,1,0,0,0,21.17,0,0.0522,15.975
Suriname,SUR,2004,0,3.5596,2.8077,1,0,0,0,20.4878,0,0.0444,23.6107
Suriname,SUR,2005,0,3.5984,1.8421,1,0,0,0,19.7619,0,0.0438,34.9004
Suriname,SUR,2006,0,4.1296,2.3,1,0,0,0,20,0,0.0413,33.7631
Suriname,SUR,2007,0,4.2534,2.7222,1,0,0,0,25.471,0,0.0389,37.2753
Suriname,SUR,2008,0,4.1892,2.25,0.8571,0,0,0,25.1652,0,0.0378,47.9849
Suriname,SUR,2009,0,4.2092,2.4,1.375,0,0,0,27.6831,0,0.037,41.9088
Suriname,SUR,2010,0,4.2329,2.3333,1.4,0,0,0,25.256,0,0.0362,45.3013
Suriname,SUR,2011,0,4.1331,2.2857,0.8462,0,0,0,22.8356,0,0.0354,41.5934
Suriname,SUR,2012,0,4.3622,2.6364,1,0,0,0,24.1965,0,0.0346,45.0468
Suriname,SUR,2013,0,4.4965,2.4737,1,0,0,0,29.8608,0,0.0343,39.3852
Suriname,SUR,2014,0,4.4341,2.4167,1,0,0,0,27.9569,0,0.0285,35.5887
Suriname,SUR,2015,0,4.5309,2.3429,1,0,0,0,25.3405,0,0.0265,34.6167
Suriname,SUR,2016,0,4.4341,2.4722,1,0,0,0,26.0285,0,0.0308,30.6438
Suriname,SUR,2017,0,4.8805,2.3889,1,0,0,0,26.8737,0,0.0305,32.2002
Suriname,SUR,2018,0,4.8698,2.5,1,0,0,0,28.3681,0,0.0302,28.2283
Swaziland,SWZ,1961,0,2.1533,0.4001,0,3.2076,0.4272,0,0,0,0,9.3289
Swaziland,SWZ,1962,0,2.3989,0.4265,0,1.5898,0.5,0,0,0,0,16.4017
Swaziland,SWZ,1963,0,2.7815,0.4434,0,2.0346,0.2763,0,0,0,0,5.3353
Swaziland,SWZ,1964,0,2.6675,0.418,0,2.1667,0.2705,0,0,0,0,5
Swaziland,SWZ,1965,0,2.7009,0.441,0,2.1538,0.3333,0,0,0,0,2.753
Swaziland,SWZ,1966,0,2.9612,0.4025,0,2.524,0.2778,0,0,0,0,3.1908
Swaziland,SWZ,1967,0,2.766,0.6731,0,2.6366,0.2616,0,0,0,0,3.8889
Swaziland,SWZ,1968,0,2.3967,0.5324,0,2.5,0.2267,0,0,0,0,3.6159
Swaziland,SWZ,1969,0,2.8218,0.5876,0,2.3333,0.3923,0,0,0,0,4.16
Swaziland,SWZ,1970,2.7895,3.054,0.6203,0,2.6973,0.3696,0,0,0,0,2.4587
Swaziland,SWZ,1971,4.5345,2.9992,1.5734,0,2.4193,0.3577,0,0,0,0,6.66
Swaziland,SWZ,1972,3.0833,3.319,1.7405,0,2.564,0.5423,0,0,0,0,6.4777
Swaziland,SWZ,1973,2.9384,3.4164,1.132,0,2.4012,0.4093,0,0,0,0,8.0526
Swaziland,SWZ,1974,2.9378,3.2676,1.5476,0,2.2054,0.541,0,0,0,0,6.3
Swaziland,SWZ,1975,1.4684,2.739,1.4254,0,2.218,0.7188,0,0,0,0,8.2328
Swaziland,SWZ,1976,2.0421,2.7216,1.4476,0,3.0943,0.4698,0,0,0,0,8.3333
Swaziland,SWZ,1977,3.25,2.6316,1.2757,0,2,0.328,0,0,0,0,8.3333
Swaziland,SWZ,1978,3.25,2.6316,1.7871,0,2,0.2717,0,0,0,0,8.3333
Swaziland,SWZ,1979,3.25,2.6316,0.9177,0,2,0.993,0,0,0,0,8.3333
Swaziland,SWZ,1980,3.25,2.6316,1.3597,0,2,0.283,0,0,0,0,8.3333
Swaziland,SWZ,1981,3.25,2.5,1.6835,0,2,0.4994,0,0,0,0,8.3333
Swaziland,SWZ,1982,3.25,3.2087,0.8868,0,2,0.1951,0,0,0,0,8.3333
Swaziland,SWZ,1983,3.25,3.4706,0.6768,0,2,0.3688,0,0,0,0,8.3333
Swaziland,SWZ,1984,3.25,8.7254,1.79,0,2,0.4701,0,0,0,0,8.3333
Swaziland,SWZ,1985,3.25,7.5,2.022,0,2.1667,1.4603,0,0,0,0,8.3333
Swaziland,SWZ,1986,3.25,7.5,1.4312,0,2.1667,0.99,0,0,0,0,8.3333
Swaziland,SWZ,1987,3.25,7.5,1.2385,0,2.1667,0.75,0,0,0,0,8.3333
Swaziland,SWZ,1988,3.25,7.5,1.287,0,2.1667,0.6784,0,0,0,0,8.3333
Swaziland,SWZ,1989,3.25,7.5,1.0188,0,1.9887,0.7642,0,0,0,0,8.3333
Swaziland,SWZ,1990,3.9641,9.1492,1.2403,0,2.0155,0.1993,0,0,0,0,9.8909
Swaziland,SWZ,1991,2,7.5,1.0105,0,1.9352,0.4828,0,0,0,0,5.6612
Swaziland,SWZ,1992,1.6781,6.1614,1.5435,0,1.9409,0.5,0,0,0,0,5.6785
Swaziland,SWZ,1993,1.6051,5,1.3785,0,1.9466,0.5714,0,0,0,0,5.6958
Swaziland,SWZ,1994,1.4286,5.4965,1.2733,0,1.9523,0.6579,0,0,0,0,5.7131
Swaziland,SWZ,1995,1.5,5.314,2.2065,0,1.958,0.7367,0,0,0,0,5.7304
Swaziland,SWZ,1996,1.5,4.6491,1.7766,0,1.9637,0.9091,0,0,0,0,5.7476
Swaziland,SWZ,1997,1.5603,5.1375,1.9218,0,1.9661,1.1836,0,0,0,0,5.7649
Swaziland,SWZ,1998,1.5909,7,1.9178,0,1.9613,1.0465,0,0,0,0,5.7822
Swaziland,SWZ,1999,1.5,3.3333,1.6456,0,1.9643,0.6444,0,0,0,0,5.7995
Swaziland,SWZ,2000,1.5,3.4,1.6456,0,2,0.3239,0,0,0,0,5.8168
Swaziland,SWZ,2001,1.5413,3.8034,1.4267,0,1.99,0.3158,0,0,0,0,5.8341
Swaziland,SWZ,2002,1.5392,3.9653,0.9962,0,2,0.3182,0,0,0,0,5.8505
Swaziland,SWZ,2003,1.5428,4.0206,1.0235,0,2,0.3006,0,0,0,0,5.9376
Swaziland,SWZ,2004,1.5438,3.9063,1.25,0,2.003,0.332,0,0,0,0,6.25
Swaziland,SWZ,2005,1.5451,3.8278,1.321,0,2,0.326,0,0,0,0,6.0606
Swaziland,SWZ,2006,1.552,3.7492,1.4291,0,2,0.325,0,0,0,0,6.25
Swaziland,SWZ,2007,1.4773,3.6706,0.552,0,2.0159,0.3267,0,0,0,0,4.6154
Swaziland,SWZ,2008,1.566,3.5921,0.9943,0,2.0218,0.3197,0,0,0,0,5.745
Swaziland,SWZ,2009,1.5,3.5135,1.2869,0,2.029,0.3182,0,0,0,0,6
Swaziland,SWZ,2010,1.5,3.435,1.204,0,2,0.3143,0,0,0,0,6.0209
Swaziland,SWZ,2011,1.6847,3.3564,1.3452,0,1.973,0.3265,0,0,0,0,6.0417
Swaziland,SWZ,2012,2,3.2778,1.3375,0,2.1053,0.3333,0,0,0,0,6.1224
Swaziland,SWZ,2013,2,3.2445,1.3702,0,2.1579,0.3333,0,0,0,0,5.9961
Swaziland,SWZ,2014,1.8353,3.1322,1.0004,0,2.1251,0.2923,0,0,0,0,5.9443
Swaziland,SWZ,2015,1.7709,3.1777,1.0678,0,2.0921,0.247,0,0,0,0,5.9494
Swaziland,SWZ,2016,1.7916,3.2508,1.1641,0,2.1014,0.5,0,0,0,0,5.945
Swaziland,SWZ,2017,1.8017,3.2095,1.165,0,2.1065,0.5,0,0,0,0,5.9507
Swaziland,SWZ,2018,1.8146,3.1681,1.1619,0,2.1116,0.2157,0,0,0,0,5.9564
Sweden,SWE,1961,3.2627,0,0,0,17.63,2,1.4434,0,2.84,0,0
Sweden,SWE,1962,3.0609,0,0,0,18.78,1.3,1.1632,0,2.69,0,0
Sweden,SWE,1963,3.0169,0,0,0,23.242,1.4969,1.4996,0,2.5661,0,0
Sweden,SWE,1964,4.1053,0,0,0,21.3757,1,1.8598,0,3.1333,0,0
Sweden,SWE,1965,3.75,0,0,0,24.847,1.7,1.381,0,3.0897,0,0
Sweden,SWE,1966,3.0372,0,0,0,24.9333,2.1,1.5809,0,2.477,0,0
Sweden,SWE,1967,4.4457,0,0,0,25.6129,1.4,1.6393,0,2.9506,0,0
Sweden,SWE,1968,4.3271,0,0,0,26.3897,1.8,1.6235,0,3.1908,0,0
Sweden,SWE,1969,3.4542,0,0,0,17.6744,1.3857,1.2443,0,2.6546,0,0
Sweden,SWE,1970,3.6341,0,0,0,27.8743,1.9333,2.1854,0,3.122,0,0
Sweden,SWE,1971,4.0534,0,0,0,25.0056,1.6667,1.7846,0,3.3623,0,0
Sweden,SWE,1972,4.2162,0,0,0,25.3216,2,1.6674,0,3.1798,0,0
Sweden,SWE,1973,4.5176,0,0,0,20.9588,1.4741,1.4375,0,2.8967,0,0
Sweden,SWE,1974,5.3041,0,0,0,27,1.4545,2,0,3.9605,0,0
Sweden,SWE,1975,4.8313,0,0,0,19.9146,1.0481,1.3548,0,3.1455,0,0
Sweden,SWE,1976,4.4668,0,0,0,23.2294,1.7317,2.0099,0,3.2924,0,0
Sweden,SWE,1977,4.0702,0,0,0,26.9448,1.8333,1.9966,0,3.2887,0,0
Sweden,SWE,1978,4.4891,0,0,0,29.9108,1.8058,1.8724,0,3.614,0,0
Sweden,SWE,1979,4.1256,0,0,0,30.7377,2.4105,1.9772,0,3.3313,0,0
Sweden,SWE,1980,4.1455,0,0,0,26.6041,1.9324,2,0,3.3521,0,0
Sweden,SWE,1981,4.7707,0,0,0,29.4005,1.0222,1.973,0,3.5987,0,0
Sweden,SWE,1982,5.2611,0,0,0,25.525,0.6606,2,0,3.7462,0,0
Sweden,SWE,1983,5.1286,0,0,0,23.2619,0.7397,2,0,3.2774,0,0
Sweden,SWE,1984,5.6337,0,0,0,32.5461,1.1886,2,0,4.0961,0,0
Sweden,SWE,1985,4.8303,0,0,0,32.7912,1.66,2,0,3.4491,0,0
Sweden,SWE,1986,5.5661,0,0,0,31.0419,2.0144,2.5974,0,3.6451,0,0
Sweden,SWE,1987,4.7913,0,0,0,24.7465,1.6039,2.2985,0,3.503,0,0
Sweden,SWE,1988,5.1762,0,0,0,35.6339,2.2348,2.8988,0,3.4797,0,0
Sweden,SWE,1989,6.194,0,0,0,34.9659,1.5232,3.178,0,3.9238,0,0
Sweden,SWE,1990,6.4494,0,0,0,34.8034,1.6767,2,0,4.5382,0,0
Sweden,SWE,1991,5.8591,0,0,0,29.1612,1.4634,1.9873,0,4.1371,0,0
Sweden,SWE,1992,5.3249,0,0,0,33.1543,1.48,2.0833,0,2.919,0,0
Sweden,SWE,1993,5.8993,0,0,0,37.5096,1.4902,2.04,0,4.2072,0,0
Sweden,SWE,1994,5.3403,0,0,0,32.2178,1.4615,2.04,0,3.6991,0,0
Sweden,SWE,1995,5.9441,0,0,0,30.6791,1.2143,2.3,0,3.9539,0,0
Sweden,SWE,1996,6.0597,0,0,0,32.8115,1.4286,3.8588,0,4.51,0,0
Sweden,SWE,1997,5.9742,0,0,0,33.9011,2.1429,3.4954,0,4.3204,0,0
Sweden,SWE,1998,5.6494,0,0,0,35.5757,1.7778,1.7825,0,3.7911,0,0
Sweden,SWE,1999,6.0236,0,0,0,30.1953,1.4106,2.7221,0,3.8435,0,0
Sweden,SWE,2000,5.9066,0,0,0,29.7876,0,2.4165,0,3.9283,0,0
Sweden,SWE,2001,5.9412,0,0,0,28.6946,0,2.5495,0,4.083,0,0
Sweden,SWE,2002,6.1487,0,0,0,28.7905,0,2.6409,0,4.2155,0,0
Sweden,SWE,2003,5.4849,0,0,0,28.0648,0,2.7429,0,4.1479,0,0
Sweden,SWE,2004,5.9798,0,0,0,30.9147,0,2.6573,0,4.2588,0,0
Sweden,SWE,2005,6.3334,0,0,0,31.107,0,2.707,0,4.2077,0,0
Sweden,SWE,2006,5.4627,0,0,0,27.6011,0,2.6294,0,3.6184,0,0
Sweden,SWE,2007,6.2571,0,0,0,27.6629,0,2.8433,0,4.4843,0,0
Sweden,SWE,2008,6.1087,0,0,0,31.7175,0,2.7196,0,4.1853,0,0
Sweden,SWE,2009,6.0776,0,0,0,31.8212,0,3,0,4.6459,0,0
Sweden,SWE,2010,5.3966,0,0,0,30.1218,0,2.3938,0,3.9713,0,0
Sweden,SWE,2011,5.3786,0,0,0,31.9681,0,2.6918,0,4.3625,0,0
Sweden,SWE,2012,6.2379,0,0,0,32.5809,0,2.7273,0,4.6117,0,0
Sweden,SWE,2013,5.7792,0,0,0,33.7563,0,3.3443,0,5.0041,0,0
Sweden,SWE,2014,6.806,0,0,0,34.542,0,3.218,0,4.7835,0,0
Sweden,SWE,2015,7.2132,0,0,0,34.7403,0,3.1421,0,5.2451,0,0
Sweden,SWE,2016,6.3204,0,0,0,35.7291,0,3.6867,0,4.8032,0,0
Sweden,SWE,2017,6.9891,0,0,0,34.6968,0,3.4451,0,5.285,0,0
Sweden,SWE,2018,4.3498,0,0,0,30.2478,0,2.2473,0,3.0332,0,0
Switzerland,CHE,1961,2.7134,0,4.6734,0,24.3,0,0,0,3.1457,0,0
Switzerland,CHE,1962,3.8648,0,4.5246,0,23,0,0,0,3.5348,0,0
Switzerland,CHE,1963,2.8725,0,4.8967,0,26.5,0,0,0,2.9664,0,0
Switzerland,CHE,1964,3.6435,0,4.9201,0,26.8,0,0,0,3.5043,0,0
Switzerland,CHE,1965,3.2267,0,4.2241,0,23.1003,0,0,0,3.0817,0,0
Switzerland,CHE,1966,3.2281,0,4.9376,0,26.9,0,0,0,3.3333,0,0
Switzerland,CHE,1967,4.0257,0,5.7158,0,29.6,0,0,0,3.7517,0,0
Switzerland,CHE,1968,3.8521,0,5.5052,0,30,0,0,0,3.707,0,0
Switzerland,CHE,1969,3.526,0,5.6969,0,30.1002,0,0,0,3.6041,0,0
Switzerland,CHE,1970,3.5664,0,5.8665,0,31.5,0,0,0,3.4704,0,0
Switzerland,CHE,1971,3.9819,0,6.6105,0,37.7,0,0,0,4.2488,0,0
Switzerland,CHE,1972,4.2021,0,3.6474,0,31.7,0,0,0,4.0092,0,0
Switzerland,CHE,1973,3.7852,0,6.8897,0,36.4,0,0,0,3.9515,0,0
Switzerland,CHE,1974,4.6371,0,5.7978,0,38.7,0,0,0,4.5645,0,0
Switzerland,CHE,1975,3.9593,0,6.5395,0,36.5846,0,0,0,3.8548,0,0
Switzerland,CHE,1976,4.3917,0,6.1692,0,31.4,0,0,0,4.3218,0,0
Switzerland,CHE,1977,3.6212,0,6.4795,0,29.7,0,0,0,3.899,0,0
Switzerland,CHE,1978,4.5892,0,6.7524,0,37.2,0,0,0,4.6351,0,0
Switzerland,CHE,1979,4.914,0,7.5421,0,36.3,0,0,0,4.6505,0,0
Switzerland,CHE,1980,4.3628,0,6.4715,0,34.601,0,0,0,4.5868,0,0
Switzerland,CHE,1981,4.703,0,7.5081,0,42.6016,0,0,0,4.5319,0,0
Switzerland,CHE,1982,4.9157,0,8.5326,0,39.5021,0,0,0,4.8859,0,0
Switzerland,CHE,1983,4.8924,0,7.3024,0,30,0,5,0,4.6884,0,0
Switzerland,CHE,1984,6.2623,0,7.0329,0,39.8017,0,5.3,0,5.9766,0,0
Switzerland,CHE,1985,5.6688,0,7.27,0,38.7979,0,4.3992,0,5.3294,0,0
Switzerland,CHE,1986,5.098,0,7.752,0,36.5961,0,4.1695,0,4.2105,0,0
Switzerland,CHE,1987,4.8457,0,7.2686,0,32.399,0,3.8703,0,4.724,0,0
Switzerland,CHE,1988,6.0181,0,9.8803,2.3471,41,0,4.5797,0,5.5141,0,0
Switzerland,CHE,1989,6.5735,0,8.981,2.4529,38.5,0,4.5652,0,6.4636,0,0
Switzerland,CHE,1990,5.6376,0,8.5102,2.4266,37.9017,0,4.1169,0,5.7149,0,0
Switzerland,CHE,1991,5.9471,0,8.051,2.3437,39.8785,0,4.0887,0,5.8094,0,0
Switzerland,CHE,1992,5.5114,0,8.313,2.6335,42.2849,0,3.8783,0,5.8251,0,0
Switzerland,CHE,1993,5.9382,0,8.905,2.2818,43.9261,0,3.4071,0,5.9697,0,0
Switzerland,CHE,1994,5.4925,0,8.749,2.7575,33.1744,0,3.8889,0,5.1611,0,0
Switzerland,CHE,1995,5.9798,0,8.3614,2.775,35.2941,0,4.1124,0,5.3825,0,0
